fecha,proveedor_id,score_cumplimiento,is_outlier,year,month,quarter,day_of_week,day_of_month,week_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,risk_target,categoria_gasto_Logística,categoria_gasto_Materiales,categoria_gasto_Servicios,categoria_gasto_Tecnología,método_pago_Cheque,método_pago_Efectivo,método_pago_Transferencia,indicadores_economicos_encoded,estacionalidad_encoded,monto_scaled,tiempo_procesamiento_scaled
2020-09-05,1076,0.47,False,2020,9,3,5,5,36,0,0,0,0,1,False,False,True,False,True,False,False,0,0,-0.156448042748536,0.7708395604124618
2020-09-20,1048,0.23,False,2020,9,3,6,20,38,0,0,0,0,1,False,True,False,False,True,False,False,1,0,-0.5246314406793906,0.0004282442002291439
2020-09-18,1086,0.74,False,2020,9,3,4,18,38,0,0,0,0,0,True,False,False,False,True,False,False,0,0,0.05844249343645755,0.7708395604124618
2020-09-01,1019,0.92,False,2020,9,3,1,1,36,1,0,0,0,0,True,False,False,False,False,True,False,2,0,-0.0011185667828295404,-1.1551887301181198
2020-09-13,1091,0.42,False,2020,9,3,6,13,37,0,0,0,0,1,False,True,False,False,True,False,False,1,0,-0.4803014019797242,-0.38477741390588716
2020-09-19,1016,0.34,False,2020,9,3,5,19,38,0,0,0,0,1,True,False,False,False,True,False,False,2,0,-0.07362837266447908,0.7708395604124618
2020-09-19,1027,0.96,False,2020,9,3,5,19,38,0,0,0,0,0,False,True,False,False,False,False,True,2,0,-0.05712942011304823,-0.7699830720120036
2020-09-22,1040,0.44,False,2020,9,3,1,22,39,0,0,0,0,1,False,False,True,False,False,False,True,1,0,0.09384946749975907,-1.1551887301181198
2020-09-01,1065,0.49,False,2020,9,3,1,1,36,1,0,0,0,1,True,False,False,False,True,False,False,2,0,-0.22630311803233286,-1.1551887301181198
2020-09-03,1024,0.35,False,2020,9,3,3,3,36,0,0,0,0,1,True,False,False,False,True,False,False,1,0,-0.6511788822230036,-1.5403943882242361
2020-09-21,1057,0.91,False,2020,9,3,0,21,39,0,0,0,0,0,False,True,False,False,False,False,True,2,0,-0.18595121294497113,0.0004282442002291439
2020-09-14,1040,0.57,False,2020,9,3,0,14,38,0,0,0,0,0,True,False,False,False,False,False,True,1,0,-0.2039479090277281,0.3856339023063455
2020-09-05,1005,0.76,False,2020,9,3,5,5,36,0,0,0,0,0,False,False,False,True,False,False,True,0,0,-0.19294068275782497,0.3856339023063455
2020-09-28,1074,0.81,False,2020,9,3,0,28,40,0,0,0,0,0,False,False,True,False,False,True,False,2,0,-0.4657201951139061,1.5412508766246944
2020-09-15,1037,0.34,False,2020,9,3,1,15,38,0,0,0,0,1,False,False,True,False,False,True,False,1,0,-0.01065182322825313,-0.38477741390588716
2020-09-06,1005,0.43,False,2020,9,3,6,6,36,0,0,0,0,1,True,False,False,False,False,False,True,2,0,0.07154180590884751,-1.5403943882242361
2020-09-02,1044,0.85,False,2020,9,3,2,2,36,0,0,0,0,0,True,False,False,False,True,False,False,2,0,-0.5393790634931336,0.3856339023063455
2020-09-09,1074,0.36,False,2020,9,3,2,9,37,0,0,0,0,1,False,False,False,True,False,False,True,2,0,-0.6460833843889162,0.0004282442002291439
2020-09-13,1013,0.79,False,2020,9,3,6,13,37,0,0,0,0,0,False,False,False,True,False,True,False,1,0,-0.558469350090827,0.3856339023063455
2020-09-11,1065,0.94,False,2020,9,3,4,11,37,0,0,0,0,0,True,False,False,False,True,False,False,0,0,-0.04288104514308036,-0.7699830720120036
2020-09-07,1039,0.62,False,2020,9,3,0,7,37,0,0,0,0,0,True,False,False,False,False,True,False,0,0,-0.16140089834154486,-1.1551887301181198
2020-09-15,1002,0.74,False,2020,9,3,1,15,38,0,0,0,0,0,False,False,False,True,True,False,False,0,0,-0.1948346547365918,0.3856339023063455
2020-09-11,1098,0.81,False,2020,9,3,4,11,37,0,0,0,0,0,False,True,False,False,False,True,False,1,0,-0.3877662103644213,-1.5403943882242361
2020-09-11,1096,0.85,False,2020,9,3,4,11,37,0,0,0,0,0,False,False,False,True,True,False,False,0,0,-0.2427862214458661,0.7708395604124618
2020-09-25,1023,0.4,False,2020,9,3,4,25,39,0,0,0,0,1,False,True,False,False,True,False,False,1,0,-0.465117927873796,0.7708395604124618
2020-09-13,1018,0.05,False,2020,9,3,6,13,37,0,0,0,0,1,False,False,True,False,True,False,False,2,0,-0.3256613635125645,0.7708395604124618
2020-09-09,1017,0.4,False,2020,9,3,2,9,37,0,0,0,0,1,False,False,True,False,True,False,False,2,0,-0.06551361406089355,-1.5403943882242361
2020-09-25,1063,0.67,False,2020,9,3,4,25,39,0,0,0,0,0,False,False,False,True,False,True,False,0,0,0.08946718087106505,-0.38477741390588716
2020-09-27,1087,0.45,False,2020,9,3,6,27,39,0,0,0,0,1,False,True,False,False,False,True,False,1,0,0.04931339000742365,0.7708395604124618
2020-09-14,1034,0.75,False,2020,9,3,0,14,38,0,0,0,0,0,False,False,False,True,True,False,False,2,0,0.050446603367103944,1.5412508766246944
2020-09-09,1061,0.36,False,2020,9,3,2,9,37,0,0,0,0,1,False,False,False,True,True,False,False,1,0,-0.38741752933067347,0.0004282442002291439
2020-09-27,1000,0.63,False,2020,9,3,6,27,39,0,0,0,0,0,False,True,False,False,False,True,False,1,0,-0.33258743677382824,-1.1551887301181198
2020-09-03,1099,0.19,False,2020,9,3,3,3,36,0,0,0,0,1,False,False,False,True,True,False,False,2,0,-0.13752417209876772,0.7708395604124618
2020-09-16,1024,0.75,False,2020,9,3,2,16,38,0,0,0,0,0,False,False,True,False,True,False,False,1,0,0.04083410123219265,-1.5403943882242361
2020-09-01,1044,0.55,False,2020,9,3,1,1,36,1,0,0,0,0,True,False,False,False,True,False,False,2,0,-0.6017374965513522,0.7708395604124618
2020-09-24,1048,0.2,False,2020,9,3,3,24,39,0,0,0,0,1,True,False,False,False,False,False,True,2,0,-0.4681134149364479,0.3856339023063455
2020-09-18,1097,0.29,False,2020,9,3,4,18,38,0,0,0,0,1,False,False,False,True,True,False,False,2,0,-0.6040039232707132,0.7708395604124618
2020-09-02,1088,0.75,False,2020,9,3,2,2,36,0,0,0,0,0,False,True,False,False,False,False,True,1,0,-0.21463815253967822,-0.7699830720120036
2020-09-12,1015,0.48,False,2020,9,3,5,12,37,0,0,0,0,1,False,True,False,False,True,False,False,2,0,-0.4664175571814018,-0.7699830720120036
2020-09-08,1097,0.22,False,2020,9,3,1,8,37,0,0,0,0,1,False,False,True,False,False,True,False,1,0,-0.45010086971579333,0.7708395604124618
2020-09-21,1092,0.97,False,2020,9,3,0,21,39,0,0,0,0,0,False,True,False,False,False,False,True,2,0,-0.6602842119451913,-1.1551887301181198
2020-09-03,1018,0.72,False,2020,9,3,3,3,36,0,0,0,0,0,False,True,False,False,False,False,True,2,0,-0.430590580963813,-1.5403943882242361
2020-09-25,1022,0.96,False,2020,9,3,4,25,39,0,0,0,0,0,False,False,True,False,True,False,False,0,0,-0.008329924526250351,1.5412508766246944
2020-09-21,1082,0.43,False,2020,9,3,0,21,39,0,0,0,0,1,False,False,False,True,True,False,False,0,0,-0.5267314514508261,1.5412508766246944
2020-09-02,1024,0.48,False,2020,9,3,2,2,36,0,0,0,0,1,True,False,False,False,False,False,True,0,0,-0.14613025397718,0.7708395604124618
2020-09-25,1015,0.9,False,2020,9,3,4,25,39,0,0,0,0,0,False,False,True,False,False,True,False,1,0,-0.20012034222545091,0.7708395604124618
2020-09-01,1053,0.53,False,2020,9,3,1,1,36,1,0,0,0,0,False,False,False,True,False,True,False,1,0,-0.007521618493471322,-0.7699830720120036
2020-09-08,1072,0.71,False,2020,9,3,1,8,37,0,0,0,0,0,False,False,True,False,True,False,False,2,0,-0.6097333866207058,-1.1551887301181198
2020-09-07,1000,0.25,False,2020,9,3,0,7,37,0,0,0,0,1,False,False,False,True,False,True,False,2,0,0.0864637692394645,0.7708395604124618
2020-09-27,1041,0.45,False,2020,9,3,6,27,39,0,0,0,0,1,False,False,True,False,False,True,False,2,0,-0.238831861540408,1.5412508766246944
2020-09-01,1018,0.12,False,2020,9,3,1,1,36,1,0,0,0,1,False,False,False,True,True,False,False,2,0,0.10118761834636116,-1.5403943882242361
2020-09-20,1096,0.21,False,2020,9,3,6,20,38,0,0,0,0,1,False,False,True,False,False,True,False,1,0,0.032037829699008646,-0.38477741390588716
2020-09-05,1033,0.0,False,2020,9,3,5,5,36,0,0,0,0,1,False,False,False,True,True,False,False,2,0,-0.536248858758352,0.3856339023063455
2020-09-08,1079,0.04,False,2020,9,3,1,8,37,0,0,0,0,1,False,False,True,False,False,False,True,2,0,-0.6724325761437233,0.7708395604124618
2020-09-05,1054,0.98,False,2020,9,3,5,5,36,0,0,0,0,0,True,False,False,False,True,False,False,0,0,-0.508140412696908,0.7708395604124618
2020-09-16,1017,0.24,False,2020,9,3,2,16,38,0,0,0,0,1,True,False,False,False,False,False,True,2,0,-0.28418416963447146,-1.1551887301181198
2020-09-22,1033,0.66,False,2020,9,3,1,22,39,0,0,0,0,0,False,True,False,False,False,False,True,2,0,-0.5773615224648,-0.38477741390588716
2020-09-04,1088,0.84,False,2020,9,3,4,4,36,0,0,0,0,0,False,False,False,True,False,True,False,2,0,-0.5807690871127899,0.0004282442002291439
2020-09-19,1044,0.55,False,2020,9,3,5,19,38,0,0,0,0,0,False,False,True,False,False,True,False,1,0,-0.3376908591768646,-1.5403943882242361
2020-09-07,1005,0.15,False,2020,9,3,0,7,37,0,0,0,0,1,False,False,False,True,False,True,False,0,0,-0.6912851256729522,-1.5403943882242361
2020-09-15,1020,0.73,False,2020,9,3,1,15,38,0,0,0,0,0,True,False,False,False,True,False,False,2,0,-0.6182998456543738,-0.7699830720120036
2020-09-23,1069,0.6,False,2020,9,3,2,23,39,0,0,0,0,0,False,False,False,True,False,True,False,2,0,-0.37618049056125474,-0.7699830720120036
2020-09-09,1095,0.73,False,2020,9,3,2,9,37,0,0,0,0,0,False,False,True,False,False,False,True,0,0,-0.666695188224782,1.156045218518578
2020-09-25,1047,0.77,False,2020,9,3,4,25,39,0,0,0,0,0,False,False,False,True,False,True,False,2,0,-0.39191868449359973,1.5412508766246944
2020-09-12,1038,0.98,False,2020,9,3,5,12,37,0,0,0,0,0,False,False,True,False,False,True,False,1,0,-0.3282923204035709,-1.5403943882242361
2020-09-06,1030,0.57,False,2020,9,3,6,6,36,0,0,0,0,0,True,False,False,False,True,False,False,2,0,-0.3470260013985675,-1.1551887301181198
2020-09-20,1009,0.34,False,2020,9,3,6,20,38,0,0,0,0,1,True,False,False,False,True,False,False,1,0,-0.0028302736757736435,-1.1551887301181198
2020-09-20,1029,0.65,False,2020,9,3,6,20,38,0,0,0,0,0,True,False,False,False,False,False,True,1,0,-0.28212378170777946,-0.38477741390588716
2020-09-24,1017,0.07,False,2020,9,3,3,24,39,0,0,0,0,1,False,True,False,False,True,False,False,2,0,-0.33325310056552876,-1.1551887301181198
2020-09-23,1059,0.9,False,2020,9,3,2,23,39,0,0,0,0,0,True,False,False,False,False,True,False,0,0,-0.3804280595178192,0.7708395604124618
2020-09-04,1087,0.12,False,2020,9,3,4,4,36,0,0,0,0,1,False,False,False,True,True,False,False,1,0,-0.04529011410351984,1.5412508766246944
2020-09-25,1072,0.33,False,2020,9,3,4,25,39,0,0,0,0,1,False,True,False,False,False,False,True,0,0,0.01848681679653651,0.7708395604124618
2020-09-27,1094,0.82,False,2020,9,3,6,27,39,0,0,0,0,0,True,False,False,False,False,True,False,2,0,-0.015953359855009844,0.3856339023063455
2020-09-06,1014,0.6,False,2020,9,3,6,6,36,0,0,0,0,0,False,False,False,True,False,False,True,1,0,-0.16395260954306284,-1.5403943882242361
2020-09-10,1003,0.39,False,2020,9,3,3,10,37,0,0,0,0,1,False,False,False,True,True,False,False,2,0,-0.6055571387846808,1.5412508766246944
2020-09-04,1062,0.47,False,2020,9,3,4,4,36,0,0,0,0,1,False,False,False,True,True,False,False,0,0,-0.4906588135958241,0.0004282442002291439
2020-09-19,1039,0.85,False,2020,9,3,5,19,38,0,0,0,0,0,False,False,True,False,False,False,True,2,0,-0.6807533735399781,0.0004282442002291439
2020-09-01,1008,0.34,False,2020,9,3,1,1,36,1,0,0,0,1,False,True,False,False,False,True,False,2,0,0.04794243957927879,0.3856339023063455
2020-09-10,1008,0.87,False,2020,9,3,3,10,37,0,0,0,0,0,False,False,False,True,True,False,False,1,0,-0.1744526634002416,1.5412508766246944
2020-09-19,1025,0.09,False,2020,9,3,5,19,38,0,0,0,0,1,False,False,True,False,True,False,False,2,0,-0.10397947173843744,1.156045218518578
2020-09-22,1003,0.78,False,2020,9,3,1,22,39,0,0,0,0,0,True,False,False,False,False,True,False,2,0,-0.46207489339745167,1.156045218518578
2020-09-13,1080,0.85,False,2020,9,3,6,13,37,0,0,0,0,0,False,False,False,True,True,False,False,2,0,-0.022205844755624114,1.156045218518578
2020-09-13,1015,0.18,False,2020,9,3,6,13,37,0,0,0,0,1,False,False,True,False,False,False,True,1,0,-0.5048754902899967,-1.5403943882242361
2020-09-23,1014,0.43,False,2020,9,3,2,23,39,0,0,0,0,1,False,False,False,True,True,False,False,0,0,-0.7173331838077042,-1.5403943882242361
2020-09-07,1098,0.17,False,2020,9,3,0,7,37,0,0,0,0,1,False,True,False,False,True,False,False,0,0,-0.40867122325139277,1.156045218518578
2020-09-03,1051,0.71,False,2020,9,3,3,3,36,0,0,0,0,0,False,True,False,False,False,True,False,2,0,-0.2486028550542958,0.0004282442002291439
2020-09-19,1068,0.54,False,2020,9,3,5,19,38,0,0,0,0,0,True,False,False,False,False,False,True,1,0,-0.32442513075654955,1.5412508766246944
2020-09-23,1004,0.64,False,2020,9,3,2,23,39,0,0,0,0,0,False,False,False,True,False,True,False,2,0,-0.008678605559998217,-1.1551887301181198
2020-09-27,1019,0.2,False,2020,9,3,6,27,39,0,0,0,0,1,False,False,True,False,True,False,False,0,0,-0.6318746322636926,1.5412508766246944
2020-09-21,1078,0.21,False,2020,9,3,0,21,39,0,0,0,0,1,True,False,False,False,True,False,False,1,0,-0.2625580209731576,1.156045218518578
2020-09-08,1017,0.04,False,2020,9,3,1,8,37,0,0,0,0,1,False,False,False,True,False,True,False,0,0,-0.2961978161608736,1.5412508766246944
2020-09-04,1001,0.32,False,2020,9,3,4,4,36,0,0,0,0,1,True,False,False,False,False,True,False,0,0,-0.48693426618988156,-0.38477741390588716
2020-10-28,1017,0.3,False,2020,10,4,2,28,44,0,0,0,0,1,False,True,False,False,False,False,True,0,0,-0.017554122782670288,1.156045218518578
2020-10-22,1046,0.72,False,2020,10,4,3,22,43,0,0,0,0,0,False,True,False,False,False,True,False,2,0,-0.5982586107828228,-0.7699830720120036
2020-10-20,1032,0.36,False,2020,10,4,1,20,43,0,0,0,0,1,False,False,False,True,True,False,False,0,0,-0.5126574169977324,0.3856339023063455
2020-10-26,1097,0.27,False,2020,10,4,0,26,44,0,0,0,0,1,False,True,False,False,False,True,False,1,0,-0.17010999961629145,-0.7699830720120036
2020-10-04,1083,0.43,False,2020,10,4,6,4,40,0,0,0,0,1,False,True,False,False,False,False,True,0,0,-0.45885751840423317,-0.38477741390588716
2020-10-26,1034,0.09,False,2020,10,4,0,26,44,0,0,0,0,1,True,False,False,False,False,True,False,1,0,-0.2880038118677996,-1.5403943882242361
2020-10-19,1050,0.75,False,2020,10,4,0,19,43,0,0,0,0,0,False,True,False,False,True,False,False,2,0,-0.4183708956447415,0.0004282442002291439
2020-10-26,1017,0.01,False,2020,10,4,0,26,44,0,0,0,0,1,False,True,False,False,False,True,False,2,0,-0.18112515045514319,-1.5403943882242361
2020-10-02,1087,0.64,False,2020,10,4,4,2,40,0,0,0,0,0,False,True,False,False,True,False,False,0,0,-0.5906431000230123,-1.5403943882242361
2020-10-12,1071,0.18,False,2020,10,4,0,12,42,0,0,0,0,1,False,False,False,True,True,False,False,0,0,-0.7259788885308607,0.7708395604124618
2020-10-18,1029,0.23,False,2020,10,4,6,18,42,0,0,0,0,1,False,False,False,True,False,False,True,1,0,-0.533602052729448,0.3856339023063455
2020-10-14,1043,0.64,False,2020,10,4,2,14,42,0,0,0,0,0,True,False,False,False,False,False,True,1,0,-0.3946764344877871,-1.1551887301181198
2020-10-22,1052,0.99,False,2020,10,4,3,22,43,0,0,0,0,0,False,True,False,False,False,False,True,0,0,-0.6386897615596727,-1.1551887301181198
2020-10-12,1009,0.78,False,2020,10,4,0,12,42,0,0,0,0,0,False,False,False,True,True,False,False,0,0,-0.4898901304077893,0.7708395604124618
2020-10-03,1086,0.23,False,2020,10,4,5,3,40,0,0,0,0,1,False,False,False,True,False,True,False,2,0,-0.4538967382422753,-1.5403943882242361
2020-10-17,1051,0.18,False,2020,10,4,5,17,42,0,0,0,0,1,True,False,False,False,True,False,False,2,0,-0.7268268174083836,-1.1551887301181198
2020-10-21,1048,0.87,False,2020,10,4,2,21,43,0,0,0,0,0,False,False,True,False,False,False,True,2,0,-0.3078469325156303,1.156045218518578
2020-10-11,1010,0.44,False,2020,10,4,6,11,41,0,0,0,0,1,False,True,False,False,False,False,True,0,0,-0.06801777784871871,0.3856339023063455
2020-10-01,1065,0.14,False,2020,10,4,3,1,40,1,0,1,0,1,False,False,False,True,False,True,False,0,0,-0.6516622809288813,-1.1551887301181198
2020-10-28,1057,0.86,False,2020,10,4,2,28,44,0,0,0,0,0,True,False,False,False,False,False,True,0,0,-0.2962929109882593,0.7708395604124618
2020-10-14,1089,0.82,False,2020,10,4,2,14,42,0,0,0,0,0,True,False,False,False,False,False,True,2,0,-0.24296848653168884,-0.38477741390588716
2020-10-27,1035,0.98,False,2020,10,4,1,27,44,0,0,0,0,0,True,False,False,False,False,False,True,0,0,-0.43847552706788295,-1.1551887301181198
2020-10-16,1032,0.91,False,2020,10,4,4,16,42,0,0,0,0,0,False,False,False,True,False,True,False,1,0,-0.2140041870237733,0.3856339023063455
2020-10-04,1046,0.85,False,2020,10,4,6,4,40,0,0,0,0,0,False,True,False,False,True,False,False,0,0,-0.44533027920860724,1.5412508766246944
2020-10-14,1012,0.05,False,2020,10,4,2,14,42,0,0,0,0,1,False,False,True,False,False,False,True,0,0,-0.37051442376285293,1.5412508766246944
2020-10-12,1039,0.1,False,2020,10,4,0,12,42,0,0,0,0,1,False,True,False,False,False,True,False,0,0,-0.7666873992209189,1.156045218518578
2020-10-21,1088,0.57,False,2020,10,4,2,21,43,0,0,0,0,0,True,False,False,False,False,False,True,0,0,-0.22147705554250494,-0.7699830720120036
2020-10-27,1067,0.53,False,2020,10,4,1,27,44,0,0,0,0,0,True,False,False,False,False,True,False,0,0,-0.24567076454323436,-0.7699830720120036
2020-10-15,1041,0.46,False,2020,10,4,3,15,42,0,0,0,0,1,False,False,True,False,False,False,True,1,0,-0.7419548195316699,-1.1551887301181198
2020-10-23,1018,0.4,False,2020,10,4,4,23,43,0,0,0,0,1,False,True,False,False,False,True,False,1,0,-0.47917611318899256,0.0004282442002291439
2020-10-05,1081,0.43,False,2020,10,4,0,5,41,0,0,0,0,1,True,False,False,False,False,False,True,0,0,0.007424118543991919,-0.38477741390588716
2020-10-14,1093,0.57,False,2020,10,4,2,14,42,0,0,0,0,0,True,False,False,False,True,False,False,2,0,-0.43735816284610024,0.7708395604124618
2020-10-06,1018,0.0,False,2020,10,4,1,6,41,0,0,0,0,1,False,True,False,False,False,False,True,0,0,-0.3726619819479812,-0.38477741390588716
2020-10-24,1057,0.26,False,2020,10,4,5,24,43,0,0,0,0,1,True,False,False,False,False,True,False,0,0,-0.04762786194341987,1.5412508766246944
2020-10-17,1022,0.52,False,2020,10,4,5,17,42,0,0,0,0,0,False,True,False,False,False,False,True,0,0,-0.2011267624819503,-1.1551887301181198
2020-10-21,1053,0.72,False,2020,10,4,2,21,43,0,0,0,0,0,True,False,False,False,True,False,False,2,0,-0.3088295790652834,0.3856339023063455
2020-10-09,1079,0.17,False,2020,10,4,4,9,41,0,0,0,0,1,False,True,False,False,False,False,True,2,0,-0.13696152770340186,0.7708395604124618
2020-10-20,1064,0.55,False,2020,10,4,1,20,43,0,0,0,0,0,False,False,True,False,False,True,False,2,0,-0.08393031229793747,-0.38477741390588716
2020-10-26,1011,0.71,False,2020,10,4,0,26,44,0,0,0,0,0,True,False,False,False,False,True,False,1,0,-0.4085602792861095,0.3856339023063455
2020-10-18,1023,0.44,False,2020,10,4,6,18,42,0,0,0,0,1,False,False,True,False,True,False,False,2,0,-0.39404246897188183,0.7708395604124618
2020-10-25,1033,0.03,False,2020,10,4,6,25,43,0,0,0,0,1,True,False,False,False,False,True,False,1,0,-0.4649911347706151,-0.38477741390588716
2020-10-16,1052,0.45,False,2020,10,4,4,16,42,0,0,0,0,1,True,False,False,False,False,False,True,1,0,-0.0024023469525377076,1.156045218518578
2020-10-15,1007,0.3,False,2020,10,4,3,15,42,0,0,0,0,1,False,False,False,True,False,False,True,2,0,-0.21713439175855476,1.5412508766246944
2020-10-14,1017,0.93,False,2020,10,4,2,14,42,0,0,0,0,0,False,True,False,False,False,False,True,2,0,-0.7062467118483133,-1.5403943882242361
2020-10-27,1056,0.12,False,2020,10,4,1,27,44,0,0,0,0,1,False,False,True,False,False,True,False,2,0,-0.08504767651972052,0.7708395604124618
2020-10-24,1004,0.65,False,2020,10,4,5,24,43,0,0,0,0,0,False,False,True,False,False,False,True,1,0,-0.3896998051879316,1.5412508766246944
2020-10-19,1025,0.05,False,2020,10,4,0,19,43,0,0,0,0,1,False,False,True,False,False,False,True,0,0,-0.7177769596688377,0.0004282442002291439
2020-10-09,1029,0.45,False,2020,10,4,4,9,41,0,0,0,0,1,False,True,False,False,False,False,True,2,0,-0.334600277286827,-1.1551887301181198
2020-10-11,1053,0.55,False,2020,10,4,6,11,41,0,0,0,0,0,False,False,False,True,True,False,False,2,0,-0.4402030830987243,0.3856339023063455
2020-10-28,1012,0.3,False,2020,10,4,2,28,44,0,0,0,0,1,False,False,True,False,False,True,False,2,0,-0.07327176706178258,0.7708395604124618
2020-10-08,1082,0.46,False,2020,10,4,3,8,41,0,0,0,0,1,False,True,False,False,False,True,False,1,0,-0.6100345202407608,-1.1551887301181198
2020-10-27,1028,0.16,False,2020,10,4,1,27,44,0,0,0,0,1,True,False,False,False,False,True,False,1,0,-0.11412291999291935,-1.1551887301181198
2020-10-03,1002,0.3,False,2020,10,4,5,3,40,0,0,0,0,1,False,False,True,False,True,False,False,0,0,-0.3282526975588267,-1.5403943882242361
2020-10-09,1089,0.62,False,2020,10,4,4,9,41,0,0,0,0,0,False,False,True,False,False,True,False,2,0,-0.7290456967140516,-0.38477741390588716
2020-10-15,1057,0.3,False,2020,10,4,3,15,42,0,0,0,0,1,False,False,False,True,True,False,False,1,0,0.001694655193999269,0.7708395604124618
