fecha,proveedor_id,categoria_gasto,monto,método_pago,tiempo_procesamiento,score_cumplimiento,indicadores_economicos,estacionalidad
2020-10-11,1072,Materiales,2906.53,Transferencia,6,0.1,Decreciente,Baja
2020-10-09,1031,Materiales,2473.45,Efectivo,3,0.59,Decreciente,Baja
2020-10-20,1014,Tecnología,2724.09,Transferencia,3,0.49,Decreciente,Baja
2020-10-23,1012,Servicios,2999.59,Cheque,1,0.52,Estable,Baja
2020-10-09,1004,Tecnología,2061.09,Transferencia,7,0.67,Decreciente,Baja
2020-10-18,1074,Servicios,2107.85,Transferencia,8,0.27,Decreciente,Baja
2020-10-01,1073,Logística,2734.93,Cheque,2,0.91,Estable,Baja
2020-10-17,1051,Servicios,2293.97,Transferencia,4,0.44,Creciente,Baja
2020-10-07,1076,Logística,2195.93,Transferencia,7,0.13,Creciente,Baja
2020-10-03,1040,Tecnología,2050.21,Efectivo,8,0.74,Decreciente,Baja
2020-10-08,1052,Servicios,2032.61,Cheque,1,0.64,Creciente,Baja
2020-10-24,1049,Logística,2789.25,Transferencia,4,0.32,Creciente,Baja
2020-10-14,1014,Logística,2145.79,Cheque,6,0.62,Creciente,Baja
2020-10-16,1006,Logística,2480.85,Cheque,3,0.22,Creciente,Baja
2020-10-18,1039,Materiales,2619.76,Transferencia,5,0.44,Decreciente,Baja
2020-10-25,1027,Tecnología,2441.27,Efectivo,9,0.9,Creciente,Baja
2020-10-08,1031,Logística,2037.89,Cheque,3,0.13,Creciente,Baja
2020-10-23,1098,Servicios,2798.31,Transferencia,5,0.39,Estable,Baja
2020-10-16,1014,Logística,2021.21,Cheque,8,0.82,Decreciente,Baja
2020-10-21,1099,Materiales,2776.59,Efectivo,6,0.97,Estable,Baja
2020-10-23,1084,Tecnología,2908.7,Efectivo,4,0.45,Estable,Baja
2020-10-16,1069,Materiales,2445.79,Efectivo,8,0.51,Decreciente,Baja
2020-10-15,1064,Materiales,2549.04,Transferencia,3,0.57,Creciente,Baja
2020-10-26,1003,Materiales,2490.16,Transferencia,3,0.93,Estable,Baja
2020-10-01,1010,Servicios,2401.92,Efectivo,4,0.86,Decreciente,Baja
2020-10-03,1025,Tecnología,2902.79,Transferencia,9,0.17,Creciente,Baja
2020-11-08,1019,Logística,3343.34,Cheque,6,0.27,Creciente,Baja
2020-11-13,1007,Logística,3283.1,Efectivo,6,0.4,Decreciente,Baja
2020-11-23,1057,Logística,3421.56,Cheque,6,0.98,Estable,Baja
2020-11-08,1045,Logística,3534.54,Transferencia,7,0.54,Estable,Baja
2020-11-10,1030,Tecnología,3955.63,Cheque,3,0.5,Creciente,Baja
2020-11-22,1092,Materiales,4085.05,Transferencia,6,0.26,Decreciente,Baja
2020-11-19,1008,Tecnología,3483.11,Cheque,3,0.7,Estable,Baja
2020-11-12,1014,Servicios,3945.54,Efectivo,7,0.01,Estable,Baja
2020-11-16,1093,Tecnología,3810.43,Efectivo,7,0.05,Creciente,Baja
2020-11-18,1025,Logística,3552.8,Cheque,8,0.6,Decreciente,Baja
2020-11-17,1009,Tecnología,3265.47,Cheque,2,0.34,Estable,Baja
2020-11-12,1028,Materiales,4014.26,Cheque,9,0.95,Creciente,Baja
2020-11-14,1079,Servicios,4370.02,Transferencia,5,0.9,Estable,Baja
2020-11-24,1035,Tecnología,3622.53,Cheque,9,0.71,Estable,Baja
2020-11-18,1083,Materiales,3468.82,Cheque,5,0.82,Estable,Baja
2020-11-11,1036,Tecnología,4697.71,Transferencia,7,0.67,Creciente,Baja
2020-11-12,1085,Servicios,3701.86,Efectivo,9,0.13,Decreciente,Baja
2020-11-23,1070,Tecnología,3618.2,Cheque,4,0.77,Creciente,Baja
2020-11-15,1022,Logística,4648.99,Cheque,2,0.21,Decreciente,Baja
2020-11-09,1040,Tecnología,4583.92,Efectivo,9,0.32,Estable,Baja
2020-11-10,1092,Materiales,3983.88,Efectivo,2,0.82,Decreciente,Baja
2020-11-09,1079,Tecnología,4050.42,Transferencia,3,0.54,Estable,Baja
2020-11-08,1027,Materiales,3608.66,Cheque,2,0.86,Estable,Baja
2020-11-04,1047,Servicios,3381.75,Cheque,3,0.21,Creciente,Baja
2020-11-24,1037,Tecnología,4187.41,Transferencia,6,0.61,Estable,Baja
2020-11-07,1030,Servicios,3414.37,Efectivo,3,0.08,Creciente,Baja
2020-11-11,1013,Servicios,3985.39,Transferencia,8,0.64,Decreciente,Baja
2020-11-04,1096,Tecnología,4784.69,Efectivo,6,0.76,Decreciente,Baja
2020-11-24,1072,Materiales,4804.77,Transferencia,7,0.58,Estable,Baja
2020-11-18,1090,Servicios,3643.78,Efectivo,1,0.27,Creciente,Baja
2020-11-25,1087,Servicios,4269.88,Transferencia,3,0.03,Estable,Baja
2020-11-23,1076,Tecnología,4025.75,Efectivo,3,0.12,Creciente,Baja
2020-11-06,1089,Tecnología,4679.23,Efectivo,2,0.62,Creciente,Baja
2020-11-07,1028,Tecnología,3696.01,Efectivo,7,0.93,Creciente,Baja
2020-11-07,1050,Tecnología,3260.37,Efectivo,9,0.21,Decreciente,Baja
2020-11-24,1048,Tecnología,3518.86,Efectivo,4,0.74,Creciente,Baja
2020-11-16,1042,Logística,3823.08,Cheque,5,0.87,Decreciente,Baja
2020-11-09,1091,Tecnología,3768.08,Efectivo,3,0.52,Creciente,Baja
2020-11-24,1091,Materiales,4542.03,Cheque,9,0.67,Decreciente,Baja
2020-11-19,1071,Servicios,4361.73,Efectivo,4,0.82,Decreciente,Baja
2020-11-25,1086,Materiales,3741.77,Cheque,5,0.26,Decreciente,Baja
2020-11-17,1092,Materiales,3999.17,Cheque,1,0.3,Estable,Baja
2020-11-20,1004,Logística,3409.83,Transferencia,2,0.0,Creciente,Baja
2020-11-10,1041,Tecnología,4715.78,Efectivo,9,0.96,Estable,Baja
2020-11-04,1006,Servicios,4776.44,Transferencia,2,0.92,Creciente,Baja
2020-11-27,1041,Materiales,4848.65,Transferencia,5,0.76,Creciente,Baja
2020-11-07,1035,Tecnología,4667.63,Efectivo,8,0.08,Estable,Baja
2020-11-10,1026,Tecnología,3537.41,Transferencia,3,0.45,Decreciente,Baja
2020-11-08,1057,Logística,3329.51,Efectivo,6,0.1,Creciente,Baja
2020-11-12,1045,Logística,4197.45,Transferencia,4,0.02,Decreciente,Baja
2020-11-06,1065,Logística,4739.31,Efectivo,7,0.62,Estable,Baja
2020-11-10,1024,Servicios,3542.92,Efectivo,3,0.96,Decreciente,Baja
2020-11-01,1072,Materiales,3265.8,Efectivo,6,0.9,Creciente,Baja
2020-11-23,1026,Logística,4565.02,Cheque,9,0.7,Creciente,Baja
2020-11-18,1000,Logística,3379.3,Transferencia,1,0.1,Creciente,Baja
2020-11-05,1086,Logística,3927.51,Cheque,3,0.27,Estable,Baja
2020-11-09,1073,Materiales,4359.01,Transferencia,2,0.32,Creciente,Baja
2020-11-02,1041,Materiales,3639.65,Transferencia,8,0.76,Estable,Baja
2020-11-02,1051,Logística,3390.96,Transferencia,7,0.8,Decreciente,Baja
2020-11-18,1024,Logística,4507.3,Cheque,2,0.39,Creciente,Baja
2020-11-10,1053,Tecnología,4279.75,Transferencia,6,0.42,Creciente,Baja
2020-11-23,1066,Logística,4862.79,Cheque,3,0.04,Creciente,Baja
2020-11-05,1005,Servicios,3814.59,Efectivo,8,0.29,Decreciente,Baja
2020-11-21,1057,Servicios,3354.84,Transferencia,3,0.45,Creciente,Baja
2020-11-28,1069,Logística,4449.26,Transferencia,9,0.12,Estable,Baja
2020-11-25,1052,Materiales,4103.29,Efectivo,1,0.45,Decreciente,Baja
2020-11-16,1065,Tecnología,3601.26,Efectivo,5,0.85,Decreciente,Baja
2020-11-04,1057,Materiales,4526.35,Transferencia,3,0.58,Decreciente,Baja
2020-11-28,1081,Logística,3585.89,Efectivo,6,0.08,Decreciente,Baja
2020-11-01,1086,Servicios,3678.48,Cheque,2,0.19,Decreciente,Baja
2020-11-19,1001,Tecnología,3404.9,Cheque,9,0.47,Estable,Baja
2020-11-10,1075,Materiales,3904.29,Transferencia,6,0.36,Decreciente,Baja
2020-11-16,1021,Materiales,3936.01,Cheque,7,0.36,Creciente,Baja
2020-11-16,1036,Logística,4091.62,Cheque,5,0.53,Decreciente,Baja
2020-11-15,1019,Tecnología,4407.95,Transferencia,9,0.58,Decreciente,Baja
2020-11-11,1023,Servicios,4728.72,Efectivo,1,0.8,Decreciente,Baja
2020-11-06,1083,Logística,3478.46,Transferencia,5,0.34,Decreciente,Baja
2020-11-02,1064,Tecnología,3342.78,Cheque,6,0.81,Decreciente,Baja
2020-11-09,1064,Materiales,3284.5,Transferencia,7,0.34,Estable,Baja
2020-11-28,1080,Logística,3488.04,Transferencia,4,0.06,Estable,Baja
2020-11-16,1000,Materiales,4324.94,Cheque,1,0.55,Decreciente,Baja
2020-11-04,1093,Materiales,4438.07,Cheque,8,0.59,Estable,Baja
2020-11-27,1002,Logística,4534.12,Transferencia,4,0.93,Creciente,Baja
2020-11-03,1045,Logística,3650.9,Cheque,3,0.73,Decreciente,Baja
2020-11-13,1054,Logística,3752.09,Cheque,7,0.92,Creciente,Baja
2020-11-16,1074,Logística,4040.49,Cheque,2,0.91,Creciente,Baja
2020-11-03,1087,Logística,3357.15,Cheque,8,0.6,Decreciente,Baja
2020-11-19,1085,Materiales,4248.77,Cheque,6,0.53,Creciente,Baja
2020-11-21,1063,Servicios,4855.05,Cheque,7,0.56,Creciente,Baja
2020-11-22,1044,Servicios,3841.44,Efectivo,5,0.98,Creciente,Baja
2020-11-02,1025,Logística,4479.35,Transferencia,9,0.77,Decreciente,Baja
2020-11-05,1076,Materiales,4067.98,Cheque,5,0.11,Decreciente,Baja
2020-11-05,1064,Servicios,3462.31,Transferencia,5,0.78,Creciente,Baja
2020-11-26,1023,Servicios,4201.74,Efectivo,3,0.17,Decreciente,Baja
2020-11-19,1073,Servicios,3742.29,Cheque,1,0.45,Decreciente,Baja
2020-11-10,1034,Materiales,3310.32,Transferencia,2,0.21,Creciente,Baja
2020-11-03,1023,Logística,4287.48,Cheque,8,0.69,Decreciente,Baja
2020-11-08,1027,Logística,4651.97,Cheque,1,0.88,Estable,Baja
2020-12-18,1049,Materiales,1307.79,Cheque,7,0.77,Decreciente,Alta
2020-12-25,1013,Tecnología,1606.99,Transferencia,5,0.66,Estable,Alta
2020-12-14,1073,Logística,1472.2,Transferencia,7,0.82,Decreciente,Alta
2020-12-20,1098,Logística,1422.07,Transferencia,2,0.65,Creciente,Alta
2020-12-20,1008,Logística,1277.25,Transferencia,6,0.97,Estable,Alta
2020-12-26,1098,Tecnología,1288.04,Efectivo,8,0.71,Estable,Alta
2020-12-20,1010,Tecnología,1183.83,Cheque,1,0.92,Creciente,Alta
2020-12-08,1062,Materiales,1231.45,Cheque,4,0.52,Estable,Alta
2020-12-25,1075,Servicios,1505.49,Efectivo,1,0.12,Estable,Alta
2020-12-17,1066,Tecnología,1702.76,Transferencia,1,0.53,Creciente,Alta
2020-12-13,1052,Servicios,1346.7,Cheque,8,0.13,Estable,Alta
2020-12-15,1038,Servicios,1370.6,Cheque,7,0.59,Estable,Alta
2020-12-15,1077,Tecnología,1245.69,Efectivo,1,0.48,Creciente,Alta
2020-12-10,1055,Logística,1406.45,Transferencia,2,0.62,Decreciente,Alta
2020-12-28,1027,Materiales,1199.54,Cheque,4,0.01,Creciente,Alta
2020-12-19,1074,Servicios,1717.91,Transferencia,1,0.19,Estable,Alta
2020-12-14,1038,Logística,1573.95,Cheque,3,0.49,Creciente,Alta
2020-12-10,1024,Tecnología,1760.98,Efectivo,8,0.95,Estable,Alta
2020-12-19,1020,Servicios,1697.43,Transferencia,8,0.38,Estable,Alta
2020-12-20,1009,Servicios,1456.12,Efectivo,8,0.42,Creciente,Alta
2020-12-02,1042,Servicios,1483.61,Cheque,6,0.71,Estable,Alta
2020-12-20,1014,Logística,1289.83,Efectivo,6,0.6,Decreciente,Alta
2020-12-24,1082,Logística,1449.67,Efectivo,5,0.3,Estable,Alta
2020-12-04,1047,Logística,1709.33,Efectivo,9,0.41,Creciente,Alta
2020-12-25,1085,Servicios,1207.56,Cheque,4,0.22,Decreciente,Alta
2020-12-07,1020,Servicios,1686.09,Transferencia,7,0.97,Decreciente,Alta
2020-12-21,1059,Materiales,1378.37,Efectivo,1,0.13,Estable,Alta
2020-12-07,1095,Materiales,1707.26,Transferencia,9,0.37,Creciente,Alta
2020-12-09,1049,Logística,1731.62,Cheque,7,0.03,Estable,Alta
2020-12-22,1022,Logística,1572.63,Transferencia,9,0.22,Estable,Alta
2020-12-03,1012,Tecnología,1568.84,Efectivo,7,0.78,Creciente,Alta
2020-12-06,1068,Logística,1444.21,Efectivo,2,0.2,Creciente,Alta
2020-12-08,1003,Materiales,1669.59,Efectivo,6,0.08,Estable,Alta
2020-12-06,1091,Materiales,1743.83,Efectivo,4,0.47,Decreciente,Alta
2020-12-18,1077,Materiales,1633.99,Efectivo,3,0.01,Estable,Alta
2020-12-03,1071,Servicios,1543.82,Efectivo,2,0.08,Decreciente,Alta
2020-12-06,1008,Servicios,1534.9,Cheque,6,0.81,Estable,Alta
2020-12-01,1034,Logística,1677.8,Cheque,8,0.77,Creciente,Alta
2020-12-14,1020,Tecnología,1496.29,Cheque,6,0.92,Decreciente,Alta
2020-12-15,1057,Tecnología,1650.94,Transferencia,9,0.85,Creciente,Alta
2020-12-23,1017,Tecnología,1477.26,Transferencia,5,0.68,Creciente,Alta
2020-12-20,1096,Servicios,1214.39,Cheque,2,0.05,Creciente,Alta
2020-12-16,1071,Materiales,1403.69,Transferencia,8,0.78,Creciente,Alta
2020-12-10,1080,Materiales,1439.31,Transferencia,9,0.85,Creciente,Alta
2020-12-02,1042,Servicios,1261.0,Efectivo,4,0.8,Estable,Alta
2020-12-08,1094,Tecnología,1237.97,Efectivo,6,0.51,Decreciente,Alta
2020-12-10,1097,Tecnología,1492.91,Transferencia,8,0.23,Estable,Alta
2020-12-23,1005,Logística,1227.75,Transferencia,9,0.85,Estable,Alta
2020-12-10,1085,Logística,1356.0,Cheque,5,0.73,Estable,Alta
2020-12-23,1077,Tecnología,1616.05,Transferencia,6,0.98,Creciente,Alta
2020-12-28,1066,Servicios,1745.49,Efectivo,4,0.16,Estable,Alta
2020-12-15,1011,Tecnología,1600.31,Transferencia,5,0.23,Decreciente,Alta
2020-12-03,1099,Logística,1762.09,Cheque,7,0.21,Estable,Alta
2020-12-22,1011,Tecnología,1588.81,Efectivo,9,0.79,Creciente,Alta
2020-12-08,1065,Servicios,1350.61,Efectivo,6,0.19,Decreciente,Alta
2020-12-09,1001,Materiales,1573.33,Efectivo,6,0.07,Decreciente,Alta
2020-12-26,1014,Servicios,1591.06,Efectivo,8,1.0,Decreciente,Alta
2020-12-26,1022,Servicios,1396.5,Transferencia,4,0.02,Decreciente,Alta
2020-12-21,1028,Logística,1188.05,Cheque,3,0.84,Estable,Alta
2020-12-19,1080,Servicios,1591.67,Transferencia,7,0.37,Creciente,Alta
2020-12-22,1095,Servicios,1190.4,Transferencia,5,0.84,Decreciente,Alta
2020-12-26,1006,Logística,1549.27,Efectivo,2,0.55,Decreciente,Alta
2020-12-07,1093,Logística,1273.96,Cheque,2,0.9,Creciente,Alta
2020-12-14,1027,Materiales,1510.65,Efectivo,6,0.93,Estable,Alta
2020-12-04,1013,Tecnología,1474.33,Transferencia,8,0.01,Decreciente,Alta
2020-12-18,1043,Servicios,1185.58,Transferencia,1,0.08,Estable,Alta
2020-12-08,1029,Logística,1391.28,Efectivo,6,0.25,Estable,Alta
2020-12-21,1080,Materiales,1531.55,Transferencia,2,0.67,Estable,Alta
2020-12-05,1031,Tecnología,1677.29,Transferencia,2,0.89,Estable,Alta
2020-12-09,1069,Logística,1700.86,Efectivo,7,0.46,Decreciente,Alta
2020-12-27,1087,Tecnología,1462.51,Transferencia,1,0.61,Decreciente,Alta
2020-12-05,1005,Tecnología,1606.52,Cheque,6,0.19,Estable,Alta
2020-12-03,1026,Servicios,1363.95,Efectivo,7,0.8,Estable,Alta
2020-12-02,1081,Servicios,1379.1,Cheque,8,0.97,Creciente,Alta
2020-12-06,1087,Logística,1292.12,Transferencia,7,0.27,Creciente,Alta
2020-12-26,1023,Tecnología,1508.5,Transferencia,6,0.49,Creciente,Alta
2020-12-10,1033,Logística,1362.84,Efectivo,9,0.09,Decreciente,Alta
2020-12-20,1039,Logística,1227.3,Transferencia,3,0.56,Creciente,Alta
2020-12-24,1046,Tecnología,1580.96,Efectivo,6,0.5,Decreciente,Alta
2020-12-27,1078,Logística,1594.35,Efectivo,4,0.14,Decreciente,Alta
2020-12-19,1074,Tecnología,1389.59,Efectivo,2,0.44,Decreciente,Alta
2020-12-10,1085,Tecnología,1222.79,Efectivo,1,0.33,Decreciente,Alta
2020-12-15,1023,Tecnología,1428.63,Efectivo,1,0.52,Creciente,Alta
2020-12-04,1064,Tecnología,1438.07,Cheque,3,0.59,Estable,Alta
2020-12-15,1017,Materiales,1571.34,Efectivo,4,0.01,Estable,Alta
2020-12-23,1043,Tecnología,1363.34,Cheque,2,0.76,Estable,Alta
2020-12-10,1075,Servicios,1579.54,Transferencia,1,0.71,Creciente,Alta
2021-01-09,1087,Servicios,3262.41,Efectivo,3,0.39,Creciente,Alta
2021-01-17,1024,Servicios,3273.66,Efectivo,8,0.35,Estable,Alta
2021-01-18,1078,Logística,3933.96,Cheque,8,0.84,Decreciente,Alta
2021-01-16,1089,Servicios,3508.06,Efectivo,3,0.1,Decreciente,Alta
2021-01-15,1071,Servicios,4337.37,Efectivo,3,0.68,Creciente,Alta
2021-01-03,1050,Materiales,4409.56,Transferencia,6,0.25,Decreciente,Alta
2021-01-20,1087,Materiales,3545.29,Efectivo,1,0.02,Decreciente,Alta
2021-01-02,1047,Tecnología,4702.14,Transferencia,4,0.17,Estable,Alta
2021-01-14,1069,Tecnología,3975.1,Cheque,1,0.61,Estable,Alta
2021-01-24,1098,Tecnología,3488.26,Transferencia,3,0.71,Decreciente,Alta
2021-01-11,1064,Tecnología,4499.83,Cheque,9,0.02,Estable,Alta
2021-01-20,1059,Materiales,4541.7,Cheque,5,0.04,Decreciente,Alta
2021-01-09,1045,Materiales,4296.42,Cheque,5,0.9,Creciente,Alta
2021-01-01,1035,Materiales,4645.06,Cheque,4,0.07,Estable,Alta
2021-01-03,1057,Servicios,4456.07,Cheque,3,0.89,Decreciente,Alta
2021-01-08,1075,Servicios,4691.84,Transferencia,5,0.23,Decreciente,Alta
2021-01-22,1037,Tecnología,3962.04,Cheque,4,0.74,Estable,Alta
2021-01-27,1010,Servicios,4472.72,Efectivo,8,0.31,Estable,Alta
2021-01-28,1011,Logística,4883.19,Efectivo,4,0.86,Creciente,Alta
2021-01-19,1041,Materiales,4435.82,Cheque,8,0.7,Decreciente,Alta
2021-01-19,1038,Tecnología,3441.61,Efectivo,6,0.4,Creciente,Alta
2021-01-01,1070,Tecnología,4099.48,Transferencia,5,0.08,Creciente,Alta
2021-01-25,1010,Logística,4211.85,Transferencia,4,0.73,Creciente,Alta
2021-01-22,1035,Servicios,3539.32,Cheque,4,0.62,Estable,Alta
2021-01-27,1051,Tecnología,4823.19,Cheque,4,0.0,Creciente,Alta
2021-01-09,1030,Servicios,3541.55,Cheque,9,0.01,Estable,Alta
2021-01-19,1032,Servicios,3544.77,Efectivo,4,0.81,Estable,Alta
2021-01-02,1012,Logística,4745.5,Efectivo,9,0.26,Creciente,Alta
2021-01-25,1017,Tecnología,4013.02,Transferencia,6,0.64,Creciente,Alta
2021-01-25,1040,Servicios,3358.59,Efectivo,7,0.45,Decreciente,Alta
2021-01-06,1057,Servicios,4229.5,Transferencia,3,0.86,Creciente,Alta
2021-01-16,1055,Logística,4235.42,Efectivo,8,0.92,Decreciente,Alta
2021-01-17,1023,Logística,3360.73,Transferencia,3,1.0,Creciente,Alta
2021-01-21,1072,Servicios,4838.86,Cheque,1,0.15,Creciente,Alta
2021-01-15,1030,Logística,4141.34,Efectivo,5,0.86,Creciente,Alta
2021-01-09,1054,Servicios,4167.0,Transferencia,2,0.27,Creciente,Alta
2021-01-06,1009,Tecnología,4102.41,Efectivo,6,0.59,Decreciente,Alta
2021-01-19,1059,Materiales,4249.92,Cheque,9,0.51,Decreciente,Alta
2021-01-14,1001,Logística,3685.97,Transferencia,1,0.02,Creciente,Alta
2021-01-21,1014,Materiales,3723.32,Efectivo,4,0.93,Creciente,Alta
2021-01-27,1002,Servicios,4088.12,Efectivo,1,0.08,Decreciente,Alta
2021-01-16,1042,Servicios,4568.91,Cheque,1,0.69,Estable,Alta
2021-01-03,1030,Servicios,3336.9,Cheque,8,0.79,Estable,Alta
2021-01-16,1069,Materiales,4237.99,Transferencia,2,0.8,Estable,Alta
2021-01-12,1066,Servicios,4569.06,Efectivo,1,0.14,Decreciente,Alta
2021-01-14,1055,Logística,3511.17,Efectivo,8,0.45,Decreciente,Alta
2021-01-11,1062,Tecnología,3280.18,Cheque,4,0.83,Estable,Alta
2021-01-11,1074,Tecnología,3764.78,Cheque,3,0.3,Estable,Alta
2021-01-22,1014,Logística,4213.15,Transferencia,4,0.47,Creciente,Alta
2021-01-04,1091,Tecnología,3480.84,Efectivo,5,0.27,Decreciente,Alta
2021-01-28,1009,Materiales,3949.4,Efectivo,1,0.46,Decreciente,Alta
2021-01-06,1037,Servicios,4154.83,Transferencia,1,0.89,Estable,Alta
2021-01-11,1046,Servicios,4230.63,Transferencia,3,0.46,Estable,Alta
2021-01-14,1056,Servicios,3702.43,Cheque,6,0.56,Decreciente,Alta
2021-01-23,1049,Materiales,3906.92,Cheque,1,0.4,Creciente,Alta
2021-01-16,1070,Materiales,4522.76,Transferencia,2,0.46,Estable,Alta
2021-01-10,1014,Materiales,4787.9,Transferencia,7,0.02,Decreciente,Alta
2021-01-22,1017,Logística,4658.75,Efectivo,1,0.28,Decreciente,Alta
2021-01-13,1081,Materiales,4174.31,Transferencia,7,0.44,Creciente,Alta
2021-01-27,1087,Tecnología,3923.63,Transferencia,4,0.63,Creciente,Alta
2021-01-25,1001,Logística,3797.74,Efectivo,6,0.45,Estable,Alta
2021-01-18,1083,Logística,3459.14,Transferencia,8,0.34,Estable,Alta
2021-01-02,1097,Logística,3429.18,Cheque,9,0.39,Estable,Alta
2021-01-15,1042,Materiales,4376.28,Cheque,6,0.24,Decreciente,Alta
2021-01-03,1025,Logística,3678.64,Efectivo,9,0.92,Estable,Alta
2021-01-11,1070,Materiales,3670.28,Transferencia,4,0.52,Decreciente,Alta
2021-01-09,1037,Materiales,4880.66,Cheque,6,0.01,Estable,Alta
2021-01-11,1093,Logística,3561.65,Cheque,8,0.02,Creciente,Alta
2021-01-04,1041,Servicios,3496.75,Cheque,9,0.97,Creciente,Alta
2021-01-25,1004,Servicios,3416.38,Cheque,3,0.22,Decreciente,Alta
2021-01-13,1010,Logística,4199.57,Transferencia,2,0.81,Creciente,Alta
2021-01-28,1064,Servicios,4277.81,Transferencia,6,0.06,Decreciente,Alta
2021-01-17,1033,Tecnología,3850.27,Transferencia,4,0.92,Decreciente,Alta
2021-01-27,1000,Tecnología,4127.31,Transferencia,1,0.87,Creciente,Alta
2021-01-01,1082,Materiales,4539.14,Cheque,8,0.57,Decreciente,Alta
2021-01-22,1001,Servicios,4587.49,Efectivo,9,0.01,Creciente,Alta
2021-01-28,1084,Tecnología,4815.08,Efectivo,9,0.26,Estable,Alta
2021-01-18,1019,Logística,4597.53,Cheque,2,0.41,Estable,Alta
2021-01-15,1060,Servicios,4175.22,Cheque,9,0.46,Creciente,Alta
2021-01-14,1086,Tecnología,3548.19,Efectivo,7,0.3,Creciente,Alta
2021-01-02,1020,Tecnología,3418.13,Efectivo,5,0.03,Creciente,Alta
2021-01-07,1087,Logística,3344.47,Cheque,7,0.59,Creciente,Alta
2021-01-17,1067,Materiales,4340.74,Cheque,9,0.52,Estable,Alta
2021-01-12,1011,Logística,4570.29,Transferencia,8,0.28,Decreciente,Alta
2021-01-20,1021,Materiales,4083.8,Transferencia,6,0.04,Decreciente,Alta
2021-01-25,1019,Tecnología,3344.8,Efectivo,4,0.99,Estable,Alta
2021-01-16,1081,Materiales,4127.4,Cheque,1,0.48,Decreciente,Alta
2021-01-21,1000,Tecnología,4779.0,Efectivo,6,0.76,Estable,Alta
2021-01-15,1029,Tecnología,4228.56,Transferencia,3,0.45,Decreciente,Alta
2021-01-25,1096,Servicios,4573.37,Transferencia,6,0.04,Creciente,Alta
2021-01-02,1023,Materiales,4558.27,Efectivo,6,0.31,Creciente,Alta
2021-01-07,1013,Materiales,4773.11,Transferencia,4,0.32,Creciente,Alta
2021-01-09,1035,Materiales,4509.56,Cheque,2,0.84,Estable,Alta
2021-01-18,1068,Logística,4472.89,Efectivo,9,0.65,Estable,Alta
2021-01-05,1074,Servicios,3636.82,Cheque,2,0.28,Decreciente,Alta
2021-01-10,1023,Servicios,3353.28,Cheque,3,0.97,Decreciente,Alta
2021-01-15,1059,Servicios,4098.31,Transferencia,1,0.32,Decreciente,Alta
2021-01-23,1094,Logística,3458.29,Cheque,7,1.0,Estable,Alta
2021-01-16,1054,Materiales,4822.05,Efectivo,1,1.0,Decreciente,Alta
2021-01-04,1076,Materiales,3727.69,Cheque,9,0.19,Creciente,Alta
2021-01-01,1079,Materiales,4644.21,Cheque,1,0.31,Decreciente,Alta
2021-01-21,1023,Servicios,3886.73,Cheque,5,0.49,Creciente,Alta
2021-01-20,1076,Servicios,3781.85,Cheque,7,0.66,Estable,Alta
2021-01-26,1023,Tecnología,4778.04,Cheque,3,0.53,Creciente,Alta
2021-01-08,1053,Logística,3847.17,Transferencia,9,0.97,Creciente,Alta
2021-02-10,1016,Materiales,2124.84,Transferencia,1,0.25,Decreciente,Alta
2021-02-18,1067,Tecnología,2374.82,Transferencia,3,0.88,Creciente,Alta
2021-02-01,1043,Servicios,2401.53,Transferencia,3,0.56,Estable,Alta
2021-02-18,1060,Logística,2461.27,Efectivo,5,0.19,Creciente,Alta
2021-02-14,1092,Servicios,2479.9,Efectivo,3,0.22,Estable,Alta
2021-02-03,1067,Logística,2147.82,Cheque,9,0.49,Decreciente,Alta
2021-02-08,1073,Logística,1968.08,Transferencia,1,0.96,Decreciente,Alta
2021-02-27,1024,Tecnología,2490.01,Efectivo,4,0.77,Creciente,Alta
2021-02-04,1094,Logística,2141.58,Efectivo,4,0.49,Creciente,Alta
2021-02-15,1066,Servicios,1735.4,Transferencia,1,0.34,Estable,Alta
2021-02-04,1001,Logística,2221.76,Efectivo,2,0.55,Decreciente,Alta
2021-02-21,1088,Tecnología,2175.44,Transferencia,1,0.75,Estable,Alta
2021-02-27,1048,Materiales,2434.47,Cheque,6,0.78,Decreciente,Alta
2021-02-05,1069,Servicios,2230.51,Cheque,3,0.32,Creciente,Alta
2021-02-16,1025,Servicios,1974.83,Cheque,7,0.72,Estable,Alta
2021-02-23,1071,Tecnología,2493.68,Transferencia,5,0.66,Estable,Alta
