ID_transaccion,proveedor_id,fecha_factura,fecha_vencimiento,monto,condiciones_pago,estado_pago,dias_credito,descuento_pronto_pago,penalizacion_mora,metodo_pago,aprobador
1372,1058,2022-04-30,2023-10-10,343.72,30 días,Pendiente,90,10,1,Cheque,Charlie
1373,1071,2022-08-30,2023-09-25,2173.61,90 días,Retrasado,30,0,0,Transferencia,Bob
1374,1053,2022-01-13,2023-03-05,4221.0,60 días,Pendiente,60,0,0,Efectivo,David
1375,1066,2022-11-14,2023-05-11,3630.06,90 días,Pagado,30,5,2,Cheque,Charlie
1376,1050,2022-10-15,2023-09-05,15842.690470746013,60 días,Pagado,90,0,2,Cheque,Charlie
1377,1096,2022-06-17,2023-11-24,498.86,30 días,Pagado,30,5,1,Efectivo,Alice
1378,1091,2022-11-09,2023-06-03,5170.93,90 días,Pendiente,30,5,1,Cheque,Charlie
1379,1007,2022-04-24,2023-04-13,6836.75,60 días,Retrasado,60,10,2,Cheque,Charlie
1380,1033,2022-11-28,2023-07-05,9323.81,60 días,Pendiente,90,5,2,Efectivo,David
1381,1034,2022-02-02,2023-01-28,6241.68,60 días,Pendiente,60,10,2,Transferencia,Charlie
1382,1095,2022-11-22,2023-12-09,8057.18,60 días,Pendiente,60,5,2,Transferencia,Alice
1383,1087,2022-08-26,2023-04-23,928.88,30 días,Pendiente,30,0,1,Cheque,David
1384,1077,2022-12-25,2023-02-28,3920.8,60 días,Retrasado,90,10,2,Cheque,Charlie
1385,1031,2022-06-04,2023-05-02,3802.08,60 días,Pendiente,60,0,0,Efectivo,Alice
1386,1045,2022-11-29,2023-11-22,8874.25,30 días,Pagado,90,10,1,Efectivo,David
1387,1015,2022-07-29,2023-08-12,1598.57,60 días,Pagado,60,0,0,Cheque,Charlie
1388,1067,2022-03-01,2023-06-17,1603.67,90 días,Pagado,30,5,2,Cheque,Alice
1389,1036,2022-03-13,2023-01-09,3352.73,90 días,Pendiente,60,10,0,Transferencia,David
1390,1053,2022-01-24,2023-03-28,639.21,60 días,Retrasado,60,10,2,Transferencia,Alice
1391,1084,2022-01-20,2023-05-23,1906.33,30 días,Retrasado,60,10,0,Transferencia,David
1392,1013,2022-06-05,2023-10-28,9655.58,30 días,Retrasado,90,5,1,Transferencia,Charlie
1393,1094,2022-09-10,2023-03-04,4339.02,30 días,Pendiente,30,0,0,Efectivo,Bob
1394,1054,2022-03-01,2023-07-23,6356.99,60 días,Retrasado,90,5,1,Transferencia,David
1395,1047,2022-02-19,2023-05-06,7288.5,60 días,Pagado,60,5,0,Transferencia,Charlie
1396,1081,2022-05-01,2023-01-06,3732.92,90 días,Retrasado,30,5,0,Cheque,David
1397,1006,2022-10-03,2023-01-23,1557.55,30 días,Pendiente,90,0,1,Transferencia,Bob
1398,1073,2022-03-11,2023-10-26,2145.15,60 días,Pendiente,60,5,1,Cheque,Alice
1399,1006,2022-07-18,2023-12-21,3201.34,60 días,Retrasado,30,10,2,Cheque,Bob
1400,1032,2022-08-21,2023-09-02,6397.08,60 días,Pendiente,30,5,1,Transferencia,Bob
1401,1022,2022-07-09,2023-12-20,4042.98,30 días,Retrasado,60,0,1,Transferencia,Alice
1402,1084,2022-12-10,2023-11-03,167.47,30 días,Retrasado,-30,10,2,Cheque,Bob
1403,1018,2022-12-23,2023-03-22,5281.73,90 días,Pagado,30,0,1,Efectivo,Charlie
1404,1018,2022-10-04,2023-07-11,9222.98,30 días,Pendiente,90,5,1,Cheque,David
1405,1035,2022-08-03,2023-02-16,8139.57,60 días,Pagado,30,0,0,Efectivo,John Doe
1406,1028,2022-10-28,2023-05-09,8269.59,90 días,Pendiente,90,10,2,Efectivo,David
1407,1059,2022-03-21,2023-03-23,7971.07,30 días,Retrasado,90,0,2,Transferencia,David
1408,1081,2022-08-01,2023-09-14,3304.94,30 días,Pendiente,90,10,0,Transferencia,Alice
1409,1001,2022-12-02,2023-02-17,7675.42,30 días,Retrasado,90,10,2,Transferencia,Bob
1410,1000,2022-02-20,2023-12-19,1517.3,30 días,Pendiente,30,5,0,Transferencia,Alice
1411,1046,2022-09-08,2023-11-14,6611.39,60 días,Pagado,30,5,1,Cheque,Alice
1412,1068,2022-11-12,2023-06-24,6451.53,30 días,Pagado,90,10,2,Efectivo,David
1413,1019,2022-07-28,2023-11-18,353.14,60 días,Retrasado,30,0,1,Cheque,Charlie
1414,1010,2022-05-24,2023-02-01,7900.9,60 días,Pagado,90,10,2,Efectivo,David
1415,1001,2022-01-17,2023-02-01,9042.16,60 días,Retrasado,90,5,1,Cheque,Alice
1416,1066,2022-12-20,2023-07-03,2747.41,90 días,Retrasado,90,0,2,Efectivo,Bob
1417,1086,2022-07-09,2023-11-28,8142.67,60 días,Retrasado,60,10,2,Transferencia,Charlie
1418,1011,2022-04-22,2023-03-21,915.82,30 días,Pendiente,30,5,1,Efectivo,Charlie
1419,1019,2022-08-16,2023-12-27,6039.68,90 días,Retrasado,30,10,0,Transferencia,Bob
1420,1004,2022-08-16,2023-10-03,4907.9,30 días,Pagado,90,10,2,Efectivo,Bob
1421,1036,2022-05-01,2023-02-25,5504.64,60 días,Pendiente,30,10,0,Cheque,Charlie
1422,1037,2022-07-05,2023-03-07,9269.43,30 días,Pagado,90,0,0,Efectivo,Alice
1423,1093,2022-02-20,2023-09-08,8726.02,90 días,Retrasado,30,5,0,Cheque,Charlie
1424,1008,2022-12-18,2023-05-01,7872.33,90 días,Retrasado,90,5,0,Cheque,Charlie
1425,1097,2022-07-08,2023-06-13,2809.61,30 días,Pagado,90,10,0,Transferencia,Charlie
1426,1052,2022-10-06,2023-10-14,9127.0,30 días,Pendiente,60,10,0,Efectivo,Alice
1427,1043,2022-11-27,2023-11-28,1065.33,30 días,Pagado,90,10,2,Cheque,Bob
1428,1098,2022-07-03,2023-06-28,8547.96,90 días,Retrasado,60,0,0,Efectivo,Bob
1429,1085,2022-02-01,2023-08-14,3348.78,60 días,Pendiente,30,5,2,Transferencia,Bob
1430,1023,2022-07-23,2023-04-10,632.35,30 días,Retrasado,30,10,2,Transferencia,Alice
1431,1080,2022-05-22,2023-01-12,6726.63,60 días,Retrasado,60,5,2,Efectivo,Alice
1432,1073,2022-04-08,2023-12-20,2389.67,90 días,Pagado,30,10,1,Cheque,Bob
1433,1029,2022-03-04,2023-07-14,2511.35,30 días,Retrasado,60,5,0,Cheque,David
1434,1058,2022-08-21,2023-07-04,3129.87,30 días,Pagado,30,10,1,Cheque,David
1435,1086,2022-02-16,2023-03-11,730.48,90 días,Pendiente,60,0,0,Efectivo,Bob
1436,1095,2022-12-06,2023-05-10,1853.56,30 días,Retrasado,60,10,1,Cheque,David
1437,1080,2022-04-19,2023-01-22,150.88,60 días,Retrasado,90,10,2,Cheque,David
1438,1080,2022-11-25,2023-09-07,4509.55,90 días,Pendiente,30,10,1,Cheque,Bob
1439,1013,2022-11-24,2023-12-29,934.13,90 días,Pagado,90,10,2,Transferencia,Bob
1440,1008,2022-11-02,2023-08-14,6858.26,30 días,Retrasado,60,10,1,Cheque,Alice
1441,1039,2022-01-11,2023-10-15,2432.67,90 días,Pendiente,90,5,0,Efectivo,David
1442,1065,2022-01-26,2023-06-01,9441.38,30 días,Retrasado,60,5,0,Efectivo,David
1443,1024,2022-06-20,2023-10-06,8725.39,30 días,Pagado,30,0,1,Cheque,Bob
1444,1072,2022-05-05,2023-12-24,2965.46,90 días,Pagado,30,10,1,Efectivo,Charlie
1445,1021,2022-03-06,2023-09-09,7853.83,30 días,Pagado,30,5,0,Efectivo,Bob
1446,1003,2022-10-17,2023-04-09,8052.12,60 días,Pagado,60,5,1,Cheque,Alice
1447,1025,2022-04-16,2023-10-19,9866.97,60 días,Pendiente,90,10,1,Transferencia,Charlie
1448,1057,2022-02-05,2023-04-07,6018.62,30 días,Retrasado,30,10,0,Cheque,Charlie
1449,1028,2022-10-11,2023-10-07,911.46,60 días,Pendiente,60,0,2,Efectivo,Charlie
1450,1097,2022-04-17,2023-06-29,6503.69,30 días,Pagado,90,0,0,Efectivo,Alice
1451,1086,2022-10-28,2023-06-16,6287.3,60 días,Pagado,60,5,0,Cheque,David
1452,1036,2022-04-21,2023-08-29,6419.67,90 días,Pagado,60,0,1,Efectivo,Bob
1453,1074,2022-04-30,2023-05-22,3140.74,30 días,Pagado,30,5,0,Transferencia,Alice
1454,1069,2022-06-18,2023-11-04,8610.83,30 días,Retrasado,60,0,0,Cheque,Alice
1455,1017,2022-03-17,2023-10-12,9598.77,30 días,Pagado,60,10,1,Efectivo,Charlie
1456,1084,2022-11-02,2023-03-25,2255.35,30 días,Retrasado,90,0,1,Transferencia,Charlie
1457,1041,2022-01-02,2023-02-06,972.71,30 días,Pagado,30,5,2,Efectivo,Alice
1458,1099,2022-05-22,2023-09-30,2025.9,30 días,Retrasado,60,0,0,Transferencia,David
1459,1040,2022-03-16,2023-03-22,8223.47,90 días,Retrasado,60,5,2,Efectivo,Charlie
1460,1037,2022-03-08,2023-08-20,6798.78,90 días,Pagado,90,5,2,Cheque,Alice
1461,1033,2022-10-04,2023-06-02,6396.87,60 días,Pendiente,60,0,2,Efectivo,Charlie
1462,1016,2022-05-09,2023-05-16,4077.75,30 días,Pendiente,60,0,2,Cheque,Bob
1463,1036,2022-03-31,2023-10-06,5820.5,60 días,Pendiente,60,5,0,Transferencia,Bob
1464,1024,2022-02-26,2023-07-08,3147.95,60 días,Pendiente,60,10,0,Transferencia,Bob
1465,1075,2022-12-05,2023-08-22,4824.28,90 días,Pendiente,60,0,0,Efectivo,John Doe
1466,1086,2022-01-14,2023-01-02,7951.32,60 días,Pagado,90,5,2,Cheque,Charlie
1467,1085,2022-03-09,2023-11-24,9814.29,90 días,Pagado,60,10,1,Cheque,David
1468,1084,2022-01-08,2023-09-18,9331.64,60 días,Pagado,60,5,0,Transferencia,Bob
1469,1026,2022-07-03,2023-07-15,9345.27,30 días,Pagado,60,0,2,Transferencia,David
1470,1056,2022-05-02,2023-04-06,4082.01,60 días,Pagado,60,5,2,Efectivo,Alice
1471,1030,2022-10-29,2023-01-11,4741.02,90 días,Pagado,30,5,2,Transferencia,Alice
1472,1005,2022-06-15,2023-11-15,7085.79,90 días,Retrasado,30,5,2,Transferencia,Bob
1473,1090,2022-01-09,2023-07-07,9229.7,90 días,Retrasado,30,0,2,Cheque,David
1474,1039,2022-03-31,2023-11-15,1505.74,60 días,Pagado,30,10,2,Cheque,Charlie
1475,1097,2022-05-16,2023-05-04,3111.99,60 días,Pagado,90,10,0,Cheque,David
1476,1011,2022-01-27,2023-06-15,1478.54,90 días,Retrasado,-30,10,1,Transferencia,Alice
1477,1052,2022-03-06,2023-02-03,6158.88,30 días,Retrasado,90,10,0,Efectivo,David
1478,1070,2022-08-04,2023-12-05,3132.38,30 días,Pagado,30,0,0,Efectivo,Alice
1479,1009,2022-09-27,2023-10-04,3328.47,60 días,Retrasado,90,5,2,Transferencia,Alice
1480,1044,2022-02-28,2023-07-19,802.07,60 días,Pendiente,30,10,0,Efectivo,David
1481,1016,2022-02-02,2023-04-09,3562.98,90 días,Pendiente,60,10,1,Transferencia,Charlie
1482,1025,2022-09-01,2023-09-27,8638.72,60 días,Pendiente,30,0,1,Efectivo,Alice
1483,1084,2022-08-18,2023-12-17,2407.42,60 días,Retrasado,30,5,2,Transferencia,David
1484,1091,2022-07-05,2023-09-13,6982.36,90 días,Pagado,30,5,1,Cheque,Alice
1485,1061,2022-09-20,2023-10-11,6333.32,90 días,Pagado,60,10,2,Efectivo,Bob
1486,1045,2022-10-31,2023-03-21,8648.5,60 días,Pagado,90,10,1,Cheque,Charlie
1487,1063,2022-02-25,2023-11-11,1409.65,30 días,Retrasado,90,5,1,Cheque,Bob
1488,1001,2022-08-20,2023-05-26,9778.14,60 días,Retrasado,60,0,0,Efectivo,Alice
1489,1053,2022-09-15,2023-06-16,5868.02,30 días,Pendiente,30,5,1,Transferencia,Charlie
1490,1064,2022-04-24,2023-07-30,9955.19,30 días,Retrasado,30,5,2,Cheque,David
1491,1050,2022-11-11,2023-11-26,9124.0,30 días,Pendiente,30,10,1,Cheque,David
1492,1052,2022-01-23,2023-06-15,2293.02,90 días,Pendiente,90,0,1,Transferencia,Charlie
1493,1035,2022-12-04,2023-02-27,656.0,90 días,Pagado,90,0,0,Transferencia,Bob
1494,1025,2022-09-24,2023-02-20,2630.83,90 días,Retrasado,60,0,2,Efectivo,John Doe
1495,1028,2022-06-04,2023-09-26,5322.88,60 días,Pagado,60,10,2,Efectivo,Charlie
1496,1020,2022-08-23,2023-12-05,1798.8,90 días,Pagado,90,0,2,Transferencia,David
1497,1010,2022-11-26,2023-02-05,1757.85,90 días,Retrasado,30,0,0,Cheque,Charlie
1498,1039,2022-01-16,2023-01-24,4679.68,60 días,Retrasado,30,10,1,Transferencia,Bob
1499,1010,2022-02-01,2023-03-09,429.35,60 días,Pendiente,30,5,2,Efectivo,Alice
1500,1035,2022-09-03,2023-04-03,1306.69,30 días,Pendiente,30,0,1,Cheque,David
1501,1058,2022-07-25,2023-01-18,4217.03,60 días,Pendiente,60,5,1,Cheque,Charlie
1502,1038,2022-08-07,2023-04-15,724.99,60 días,Pendiente,60,0,1,Efectivo,Alice
1503,1098,2022-12-18,2023-02-25,4027.88,90 días,Pagado,90,5,0,Cheque,Bob
1504,1053,2022-02-25,2023-09-07,4792.66,30 días,Pagado,60,5,1,Transferencia,David
1505,1097,2022-09-09,2023-04-10,4567.54,30 días,Retrasado,30,10,0,Efectivo,Charlie
1506,1054,2022-12-31,2023-02-21,8704.83,60 días,Pendiente,90,10,0,Cheque,Bob
1507,1023,2022-08-16,2023-01-18,5347.62,90 días,Pendiente,60,0,0,Efectivo,Charlie
1508,1021,2022-02-07,2023-10-21,4733.01,90 días,Pendiente,60,0,2,Cheque,Charlie
1509,1068,2022-02-11,2023-11-26,4166.02,90 días,Pagado,60,10,0,Transferencia,David
1510,1055,2022-06-14,2023-07-19,8194.47,90 días,Retrasado,60,0,2,Efectivo,Bob
1511,1032,2022-11-08,2023-12-04,8961.06,60 días,Pagado,60,0,0,Cheque,Bob
1512,1035,2022-03-17,2023-09-09,8547.1,90 días,Retrasado,30,10,0,Transferencia,Alice
1513,1019,2022-02-03,2023-09-28,6768.11,30 días,Retrasado,30,5,0,Transferencia,Bob
1514,1082,2022-03-06,2023-11-17,1459.88,30 días,Pagado,30,0,0,Transferencia,Bob
1515,1098,2022-05-21,2023-12-27,2841.01,60 días,Pagado,60,10,1,Cheque,David
1516,1080,2022-11-16,2023-10-31,556.02,90 días,Retrasado,90,0,1,Cheque,Unauthorized User
1517,1061,2022-11-21,2023-05-13,9315.16,90 días,Pagado,-30,0,0,Transferencia,David
1518,1097,2022-10-27,2023-01-27,6641.91,90 días,Pagado,30,10,1,Transferencia,Bob
1519,1072,2022-10-08,2023-07-08,7488.99,90 días,Retrasado,60,10,2,Transferencia,Alice
1520,1025,2022-12-31,2023-04-25,3184.56,60 días,Retrasado,90,0,1,Transferencia,David
1521,1065,2022-06-16,2023-11-08,8471.97,90 días,Pendiente,30,0,1,Transferencia,Alice
1522,1072,2022-07-15,2023-02-07,2670.07,60 días,Pagado,30,5,1,Cheque,Bob
1523,1072,2022-11-02,2023-01-08,116.27,90 días,Retrasado,90,5,0,Efectivo,Alice
1524,1039,2022-09-29,2023-04-18,3826.51,90 días,Pagado,60,10,2,Efectivo,Alice
1525,1016,2022-05-31,2023-12-03,5750.54,30 días,Pagado,90,0,0,Efectivo,Alice
1526,1000,2022-08-21,2023-09-10,4839.18,60 días,Retrasado,-60,10,2,Cheque,Bob
1527,1088,2022-09-16,2023-02-11,8634.55,30 días,Pendiente,30,10,0,Efectivo,Bob
1528,1060,2022-11-06,2023-08-29,1143.51,60 días,Retrasado,90,0,1,Efectivo,Alice
1529,1042,2022-08-09,2023-11-25,5582.85,90 días,Retrasado,90,5,2,Efectivo,David
1530,1041,2022-02-20,2023-02-02,5178.5,90 días,Pagado,30,10,1,Efectivo,David
1531,1024,2022-12-26,2023-07-05,2885.79,60 días,Pendiente,30,10,2,Transferencia,Bob
1532,1038,2022-02-28,2023-10-14,8240.06,30 días,Retrasado,60,0,2,Cheque,Charlie
1533,1034,2022-12-02,2023-08-02,7553.2,60 días,Pagado,30,5,0,Efectivo,David
1534,1002,2022-11-30,2023-07-09,7355.31,60 días,Retrasado,30,5,0,Transferencia,Alice
1535,1043,2022-10-10,2023-12-30,8774.31,90 días,Pagado,90,0,1,Efectivo,Charlie
1536,1050,2022-04-21,2023-01-31,7255.57,30 días,Retrasado,60,10,1,Efectivo,Bob
1537,1093,2022-08-09,2023-11-13,2395.23,60 días,Pendiente,30,0,2,Efectivo,David
1538,1097,2022-08-20,2023-05-18,7085.07,30 días,Retrasado,90,0,2,Efectivo,Charlie
1539,1011,2022-04-27,2023-09-29,3146.26,30 días,Pagado,30,5,0,Efectivo,Bob
1540,1018,2022-07-31,2023-01-22,2497.53,60 días,Retrasado,30,10,0,Transferencia,Bob
1541,1043,2022-06-23,2023-02-07,822.74,30 días,Pendiente,30,10,0,Efectivo,Alice
1542,1058,2022-08-21,2023-06-06,7465.88,90 días,Pendiente,30,5,0,Transferencia,David
1543,1048,2022-07-24,2023-02-10,7138.91,90 días,Pendiente,60,10,0,Efectivo,Charlie
1544,1060,2022-08-01,2023-04-22,2421.54,90 días,Pendiente,90,10,2,Cheque,Alice
1545,1016,2022-02-18,2023-09-24,7518.85,90 días,Pagado,90,0,2,Transferencia,David
1546,1073,2022-06-10,2023-02-20,9186.62,30 días,Retrasado,30,0,1,Efectivo,Charlie
1547,1056,2022-08-07,2023-02-22,1169.49,90 días,Pendiente,90,0,2,Transferencia,Bob
1548,1054,2022-06-10,2023-04-30,2403.1,60 días,Retrasado,30,10,0,Efectivo,Bob
1549,1046,2022-12-07,2023-10-01,7527.58,90 días,Pagado,90,10,2,Efectivo,David
1550,1011,2022-05-11,2023-07-18,2817.62,60 días,Retrasado,60,10,2,Transferencia,Unauthorized User
1551,1061,2022-07-11,2023-04-09,6284.17,60 días,Retrasado,60,10,2,Efectivo,Charlie
1552,1079,2022-03-20,2023-04-10,903.53,90 días,Pendiente,90,5,1,Efectivo,Charlie
1553,1087,2022-12-18,2023-09-28,4576.8,90 días,Pendiente,30,5,1,Efectivo,Bob
1554,1082,2022-08-31,2023-12-04,7417.01,30 días,Pagado,30,10,2,Efectivo,David
1555,1007,2022-02-04,2023-05-09,6896.49,60 días,Retrasado,30,0,2,Efectivo,Alice
1556,1094,2022-02-16,2023-10-20,8169.21,90 días,Pagado,30,0,0,Efectivo,Bob
1557,1020,2022-02-13,2023-11-18,8786.78,30 días,Pagado,60,5,1,Transferencia,Bob
1558,1080,2022-02-17,2023-04-03,7754.52,90 días,Pagado,30,5,0,Cheque,Alice
1559,1086,2022-08-10,2023-10-14,6748.72,90 días,Pendiente,30,10,0,Efectivo,Charlie
1560,1079,2022-02-19,2023-10-14,414.05,90 días,Pendiente,30,10,2,Transferencia,Charlie
1561,1069,2022-07-10,2023-08-02,5396.17,60 días,Retrasado,30,10,2,Cheque,David
1562,1071,2022-03-08,2023-02-25,473.21,90 días,Retrasado,60,10,2,Transferencia,Bob
1563,1024,2022-10-12,2023-11-24,8099.87,30 días,Retrasado,90,10,0,Cheque,David
1564,1081,2022-01-31,2023-10-24,3275.17,90 días,Pendiente,90,0,0,Cheque,Charlie
1565,1088,2022-10-28,2023-07-04,5668.05,90 días,Pendiente,30,0,0,Cheque,Alice
1566,1011,2022-10-15,2023-12-13,2866.51,30 días,Pagado,30,10,2,Transferencia,Charlie
1567,1014,2022-10-15,2023-08-24,7846.75,30 días,Pendiente,-90,0,2,Cheque,Charlie
1568,1058,2022-06-18,2023-12-27,8876.38,60 días,Pagado,60,10,2,Efectivo,Bob
1569,1025,2022-12-10,2023-12-08,4046.56,60 días,Pagado,60,10,0,Efectivo,Charlie
1570,1025,2022-03-04,2023-08-08,8642.93,60 días,Pendiente,60,5,0,Cheque,David
1571,1046,2022-07-30,2023-02-24,2744.04,60 días,Pagado,60,0,1,Cheque,Alice
1572,1031,2022-07-01,2023-03-28,5393.14,30 días,Pagado,60,0,2,Efectivo,Bob
1573,1009,2022-12-07,2023-04-04,8601.74,90 días,Retrasado,60,5,0,Transferencia,Alice
1574,1015,2022-08-05,2023-10-10,3326.23,90 días,Pagado,60,0,1,Transferencia,David
1575,1070,2022-01-27,2023-07-26,9545.02,90 días,Pendiente,60,5,0,Efectivo,David
1576,1016,2022-05-28,2023-09-17,1306.61,60 días,Pendiente,60,0,0,Transferencia,Charlie
1577,1022,2022-11-04,2023-06-23,280.92,30 días,Pagado,30,10,2,Transferencia,David
1578,1025,2022-06-09,2023-12-04,9050.94,30 días,Retrasado,60,5,1,Cheque,Charlie
1579,1084,2022-06-30,2023-03-23,779.62,30 días,Pendiente,30,10,0,Transferencia,Bob
1580,1085,2022-02-23,2023-10-02,9919.7,90 días,Pendiente,90,10,1,Efectivo,Alice
1581,1006,2022-10-23,2023-11-05,9518.83,60 días,Retrasado,30,0,1,Transferencia,Charlie
1582,1013,2022-09-17,2023-08-16,1456.51,30 días,Pagado,90,5,2,Cheque,Charlie
1583,1078,2022-04-19,2023-07-01,5422.09,60 días,Pendiente,30,10,1,Efectivo,Bob
1584,1006,2022-03-21,2023-06-12,1930.71,30 días,Pagado,90,10,2,Efectivo,David
1585,1008,2022-12-03,2023-10-10,4338.74,60 días,Pagado,30,5,2,Efectivo,Charlie
1586,1047,2022-09-04,2023-06-17,708.11,30 días,Pagado,30,0,2,Cheque,David
1587,1071,2022-04-25,2023-07-11,2316.85,60 días,Pagado,90,10,1,Efectivo,Charlie
1588,1058,2022-02-25,2023-08-01,3696.4,30 días,Pendiente,60,0,0,Cheque,David
1589,1086,2022-06-29,2023-11-22,4442.61,30 días,Retrasado,60,5,2,Cheque,Charlie
1590,1092,2022-10-12,2023-08-10,9777.21,60 días,Pendiente,-60,0,0,Transferencia,Alice
1591,1081,2022-07-08,2023-06-16,13558.688642036814,60 días,Retrasado,60,5,1,Efectivo,Alice
1592,1094,2022-02-28,2023-11-09,7400.36,90 días,Pagado,60,0,0,Transferencia,Alice
1593,1093,2022-05-23,2023-05-05,5416.71,60 días,Retrasado,30,0,0,Transferencia,Charlie
1594,1038,2022-10-21,2023-10-17,8415.98,30 días,Pagado,60,10,2,Cheque,David
1595,1098,2022-04-26,2023-10-08,3459.3,30 días,Pendiente,30,0,2,Transferencia,Bob
1596,1017,2022-08-08,2023-04-21,7118.1,60 días,Pendiente,90,10,2,Transferencia,Bob
1597,1058,2022-10-15,2023-07-13,9938.46,90 días,Retrasado,60,5,1,Transferencia,Bob
1598,1016,2022-11-15,2023-10-10,3214.83,60 días,Pagado,60,5,0,Efectivo,Alice
1599,1013,2022-11-11,2023-05-12,6772.77,30 días,Pagado,60,10,1,Transferencia,Alice
1600,1030,2022-12-12,2023-07-05,8458.72,30 días,Retrasado,60,0,1,Cheque,Unauthorized User
1601,1023,2022-11-26,2023-08-21,9166.5,90 días,Pagado,30,5,1,Efectivo,David
1602,1098,2022-10-13,2023-08-19,7207.53,60 días,Pagado,30,5,1,Cheque,Alice
1603,1059,2022-01-14,2023-07-24,2907.72,30 días,Pagado,30,5,2,Efectivo,David
1604,1044,2022-11-08,2023-01-02,8992.72057546651,30 días,Pendiente,90,10,0,Efectivo,David
1605,1097,2022-12-03,2023-01-19,305.5,30 días,Pendiente,30,5,2,Efectivo,David
1606,1002,2022-12-22,2023-05-27,7632.77,60 días,Pendiente,60,5,2,Cheque,Charlie
1607,1036,2022-05-17,2023-11-03,523.12,60 días,Pagado,90,5,1,Transferencia,Bob
1608,1042,2022-01-15,2023-01-10,8660.06,90 días,Pendiente,90,5,2,Efectivo,David
1609,1039,2022-04-03,2023-09-24,1274.74,30 días,Pagado,60,10,0,Cheque,Bob
1610,1089,2022-05-20,2023-03-12,1801.58,30 días,Pagado,60,10,1,Efectivo,David
1611,1054,2022-12-26,2023-06-05,4817.61,90 días,Retrasado,60,0,2,Transferencia,David
1612,1086,2022-06-08,2023-01-05,7405.02,30 días,Pagado,60,5,1,Efectivo,Alice
1613,1038,2022-06-23,2023-06-04,1476.12,90 días,Pendiente,30,10,0,Cheque,Bob
1614,1014,2022-06-29,2023-04-25,4456.7,90 días,Pendiente,90,0,1,Efectivo,David
1615,1003,2022-01-04,2023-04-21,4880.23,30 días,Pagado,60,0,2,Cheque,Bob
1616,1092,2022-04-03,2023-06-12,2201.63,60 días,Pendiente,30,5,2,Transferencia,Alice
1617,1085,2022-03-15,2023-01-13,1244.03,60 días,Pagado,60,0,0,Transferencia,David
1618,1024,2022-10-17,2023-12-21,8380.57,60 días,Retrasado,30,10,0,Efectivo,Alice
1619,1012,2022-12-03,2023-05-23,5074.41,60 días,Pagado,60,0,1,Transferencia,David
1620,1081,2022-07-25,2023-10-12,242.37,30 días,Pagado,60,0,2,Cheque,Alice
1621,1032,2022-02-05,2023-09-20,8049.51,90 días,Retrasado,60,10,0,Efectivo,Alice
1622,1015,2022-03-14,2023-10-13,9809.86,90 días,Pendiente,30,0,0,Cheque,Charlie
1623,1041,2022-11-21,2023-10-21,6098.67,30 días,Retrasado,60,0,2,Efectivo,David
1624,1065,2022-01-16,2023-10-21,5086.71,60 días,Retrasado,30,0,0,Cheque,David
1625,1054,2022-02-16,2023-03-22,8796.32,90 días,Pagado,30,0,0,Efectivo,David
1626,1098,2022-09-29,2023-02-19,9529.92,30 días,Pagado,90,5,2,Cheque,Bob
1627,1041,2022-04-21,2023-01-21,7569.92,30 días,Retrasado,30,5,0,Cheque,Charlie
1628,1033,2022-07-12,2023-08-25,4509.98,60 días,Pendiente,30,10,2,Efectivo,Bob
1629,1029,2022-08-03,2023-07-03,5962.99,30 días,Retrasado,30,0,2,Cheque,David
1630,1012,2022-08-21,2023-03-22,7039.26,90 días,Pendiente,30,10,1,Transferencia,Charlie
1631,1012,2022-06-24,2023-03-13,2023.31,90 días,Retrasado,30,5,2,Cheque,Alice
1632,1017,2022-03-22,2023-05-17,4527.29,30 días,Retrasado,90,0,0,Efectivo,Charlie
1633,1031,2022-07-09,2023-07-08,8315.23,90 días,Pendiente,60,0,1,Transferencia,Alice
1634,1095,2022-06-09,2023-10-27,6581.78,30 días,Retrasado,90,5,1,Transferencia,David
1635,1098,2022-06-16,2023-05-09,4170.92,90 días,Pagado,90,0,0,Cheque,David
1636,1038,2022-10-18,2023-05-01,6667.29,60 días,Retrasado,60,0,1,Cheque,Alice
1637,1045,2022-11-02,2023-05-13,1270.4,90 días,Pagado,30,5,0,Cheque,Charlie
1638,1028,2022-02-13,2023-06-04,4074.83,60 días,Pendiente,60,10,1,Transferencia,Bob
1639,1061,2022-01-27,2023-02-18,7951.97,60 días,Pendiente,30,10,0,Transferencia,Charlie
1640,1092,2022-03-21,2023-10-21,2283.04,30 días,Pagado,60,0,2,Transferencia,Alice
1641,1061,2022-03-22,2023-07-25,1941.02,60 días,Retrasado,90,5,2,Efectivo,Alice
1642,1056,2022-11-13,2023-10-20,9513.1,90 días,Pagado,30,10,1,Efectivo,Bob
1643,1015,2022-01-26,2023-04-23,2177.99,90 días,Pagado,90,10,1,Cheque,Bob
1644,1055,2022-12-12,2023-02-10,2683.09,60 días,Pendiente,30,0,2,Efectivo,Bob
1645,1009,2022-02-11,2023-06-17,9699.2,30 días,Pagado,60,10,0,Efectivo,Jane Smith
1646,1029,2022-05-20,2023-09-06,19767.018794987296,60 días,Retrasado,60,5,1,Cheque,David
1647,1024,2022-08-15,2023-03-31,7026.01,90 días,Pagado,60,10,2,Cheque,Charlie
1648,1083,2022-12-05,2023-09-08,8543.97,90 días,Pendiente,60,5,1,Transferencia,Bob
